,date,location,hour_start,hour_end,team,level,username,red_friends,blue_friends,yellow_friends,unk_friends,raid_group_x,raid_group_y,raid_group_x.1,raid_group_y.1,raid_group_x.2,raid_group_y.2,lat,log,raid_id
3517,2018-07-16,ad ephemeran gloriam,18:45,19:30,blue,39,JMota1994,,,,1.0,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,-9.1362427,38.7371235,708
3518,2018-07-16,ad ephemeran gloriam,18:45,19:30,blue,39,bumboclausto,,,,,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,-9.1362427,38.7371235,708
3519,2018-07-16,ad ephemeran gloriam,18:45,19:30,blue,38,Elfskull,,,,,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,-9.1362427,38.7371235,708
3520,2018-07-16,ad ephemeran gloriam,18:45,19:30,blue,37,Chentobi,,,,,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,-9.1362427,38.7371235,708
3521,2018-07-16,ad ephemeran gloriam,18:45,19:30,blue,36,ShyeraL,,,,,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,-9.1362427,38.7371235,708
3522,2018-07-16,ad ephemeran gloriam,18:45,19:30,blue,33,Belchior11,,,,1.0,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,-9.1362427,38.7371235,708
3523,2018-07-16,ad ephemeran gloriam,18:45,19:30,red,40,frenzy73,,,,,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,-9.1362427,38.7371235,708
3524,2018-07-16,ad ephemeran gloriam,18:45,19:30,red,40,Vlapower94,,,1.0,,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,-9.1362427,38.7371235,708
3525,2018-07-16,ad ephemeran gloriam,18:45,19:30,red,40,ojoaogomes,,,,,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,-9.1362427,38.7371235,708
3526,2018-07-16,ad ephemeran gloriam,18:45,19:30,red,40,TinaArroyo,,,,,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,-9.1362427,38.7371235,708
3527,2018-07-16,ad ephemeran gloriam,18:45,19:30,red,39,MrStewie17,,,,1.0,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,-9.1362427,38.7371235,708
3528,2018-07-16,ad ephemeran gloriam,18:45,19:30,red,32,JohnFire1,,,,1.0,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,-9.1362427,38.7371235,708
3529,2018-07-16,conto de fadas,19:17,20:02,blue,31,PBSidge,,,,1.0,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,-9.1522902,38.7365063,709
3530,2018-07-16,conto de fadas,19:17,20:02,red,38,Rodaviva29,,,1.0,,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,-9.1522902,38.7365063,709
3531,2018-07-16,old tile,19:44,20:29,blue,40,Pokerrapxim,,,,,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,-9.1546119,38.7381223,710
3532,2018-07-16,old tile,19:44,20:29,red,38,Rodaviva29,,,,,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,-9.1546119,38.7381223,710
3541,2018-07-16,casa da moeda,19:36,20:21,yellow,33,HenriqueJaime,,,,,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,-9.1423021,38.7367488,711
3542,2018-07-16,casa da moeda,19:36,20:21,blue,37,Chentobi,,,,,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,-9.1423021,38.7367488,711
3543,2018-07-16,casa da moeda,19:36,20:21,blue,32,MoraMoreira,,,,,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,-9.1423021,38.7367488,711
3544,2018-07-17,old tile,12:42,13:27,yellow,40,Gtony84,,,,,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,-9.1546119,38.7381223,712
3545,2018-07-17,old tile,12:42,13:27,yellow,40,CptPina,,,,2.0,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,-9.1546119,38.7381223,712
3546,2018-07-17,old tile,12:42,13:27,blue,36,Limar87,,,,,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,-9.1546119,38.7381223,712
3547,2018-07-17,old tile,12:42,13:27,red,40,Ribeiro60,,,,,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,-9.1546119,38.7381223,712
3548,2018-07-17,old tile,12:42,13:27,red,40,SupremeMasterPT,,1.0,,2.0,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,-9.1546119,38.7381223,712
3549,2018-07-17,old tile,12:42,13:27,red,38,Rodaviva29,,,,,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,-9.1546119,38.7381223,712
3550,2018-07-17,estátua de calouste gulbenkian,15:39,16:24,red,40,nunesrd,,,,,,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,-9.155955300000002,38.7372914,713
3551,2018-07-17,ad ephemeran gloriam,15:43,16:28,yellow,40,DiogoQ16,,,,2.0,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,-9.1362427,38.7371235,714
3552,2018-07-17,ad ephemeran gloriam,15:43,16:28,yellow,39,PokeAcoriano,,,,1.0,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,-9.1362427,38.7371235,714
3553,2018-07-17,ad ephemeran gloriam,15:43,16:28,yellow,34,Coolbreezexz123,,,,,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,-9.1362427,38.7371235,714
3554,2018-07-17,ad ephemeran gloriam,15:43,16:28,yellow,33,Marcio699,,,,,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,-9.1362427,38.7371235,714
3555,2018-07-17,ad ephemeran gloriam,15:43,16:28,yellow,32,Pedroalvim13,,,,,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,-9.1362427,38.7371235,714
3556,2018-07-17,ad ephemeran gloriam,15:43,16:28,blue,37,GuerradaMata,,,,,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,-9.1362427,38.7371235,714
3557,2018-07-17,ad ephemeran gloriam,15:43,16:28,blue,36,Simpletongui,,,,,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,-9.1362427,38.7371235,714
3558,2018-07-17,ad ephemeran gloriam,15:43,16:28,blue,23,nicko69749,,,,1.0,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,-9.1362427,38.7371235,714
3559,2018-07-17,ad ephemeran gloriam,15:43,16:28,red,35,DannyTeixeira87,,,,,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,-9.1362427,38.7371235,714
3560,2018-07-17,ad ephemeran gloriam,15:43,16:28,red,31,Ninnffaj,,,,,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,-9.1362427,38.7371235,714
3561,2018-07-17,casa da moeda,18:05,18:50,yellow,39,felizardopt,,,,,,,Areeiro,Areeiro,Areeiro,Areeiro,-9.1423021,38.7367488,715
3562,2018-07-17,casa da moeda,18:05,18:50,yellow,34,Coolbreezexz123,,,,,,,Areeiro,Areeiro,Areeiro,Areeiro,-9.1423021,38.7367488,715
3563,2018-07-17,casa da moeda,18:05,18:50,blue,38,Elfskull,,,,,,,Areeiro,Areeiro,Areeiro,Areeiro,-9.1423021,38.7367488,715
3564,2018-07-17,casa da moeda,18:05,18:50,blue,32,MoraMoreira,,,,,,,Areeiro,Areeiro,Areeiro,Areeiro,-9.1423021,38.7367488,715
3565,2018-07-17,casa da moeda,18:05,18:50,red,40,ojoaogomes,,,,,,,Areeiro,Areeiro,Areeiro,Areeiro,-9.1423021,38.7367488,715
3566,2018-07-17,casa da moeda,18:05,18:50,red,36,burglar,,,,,,,Areeiro,Areeiro,Areeiro,Areeiro,-9.1423021,38.7367488,715
3567,2018-07-17,são joão de deus,19:17,20:02,blue,40,j0rgersn,,,1.0,,,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,-9.1365234,38.7451993,716
3568,2018-07-17,são joão de deus,19:17,20:02,blue,40,PokeNE0N,,,,,,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,-9.1365234,38.7451993,716
3569,2018-07-17,são joão de deus,19:17,20:02,blue,40,PatoGotcha,,,,,,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,-9.1365234,38.7451993,716
3570,2018-07-17,são joão de deus,19:17,20:02,red,40,PeterBirth,,,,,,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,-9.1365234,38.7451993,716
3571,2018-07-17,são joão de deus,19:17,20:02,red,40,TinaArroyo,,,,,,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,-9.1365234,38.7451993,716
3572,2018-07-17,são joão de deus,19:25,20:10,yellow,40,Pekito10,,,,,,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,-9.1365234,38.7451993,717
3573,2018-07-17,são joão de deus,19:25,20:10,yellow,40,Maianque,,,,1.0,,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,-9.1365234,38.7451993,717
3574,2018-07-17,são joão de deus,19:25,20:10,yellow,32,BBaronz,,,,,,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,-9.1365234,38.7451993,717
3575,2018-07-17,são joão de deus,19:25,20:10,yellow,23,Noobassa,,,,,,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,-9.1365234,38.7451993,717
3576,2018-07-17,são joão de deus,19:25,20:10,blue,39,Rafadas,,,,,,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,-9.1365234,38.7451993,717
3577,2018-07-17,são joão de deus,19:25,20:10,blue,39,Goncalogp,,,,,,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,-9.1365234,38.7451993,717
3578,2018-07-17,são joão de deus,19:25,20:10,blue,36,Blankingdom,,,,,,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,-9.1365234,38.7451993,717
3579,2018-07-17,são joão de deus,19:25,20:10,red,40,Nunex64,,,,1.0,,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,-9.1365234,38.7451993,717
3580,2018-07-17,são joão de deus,19:25,20:10,red,37,FMBCJC,,,,,,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,-9.1365234,38.7451993,717
3581,2018-07-17,são joão de deus,19:25,20:10,red,36,Anatisoal,,,,,,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,-9.1365234,38.7451993,717
3582,2018-07-17,são joão de deus,19:25,20:10,red,32,gracanelo123,,,,3.0,,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,-9.1365234,38.7451993,717
3583,2018-07-17,jardim do campo grande,19:29,20:14,yellow,40,GOhellbabeGO,,,,1.0,,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,-9.1502796,38.75183079999999,718
3584,2018-07-17,jardim do campo grande,19:29,20:14,yellow,40,Kiooss,,,,,,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,-9.1502796,38.75183079999999,718
3585,2018-07-17,jardim do campo grande,19:29,20:14,yellow,32,BBaronz,,,,,,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,-9.1502796,38.75183079999999,718
3586,2018-07-17,jardim do campo grande,19:29,20:14,yellow,31,Dicas4life,,,,,,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,-9.1502796,38.75183079999999,718
3587,2018-07-17,jardim do campo grande,19:29,20:14,yellow,28,Tchukay,,,,,,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,-9.1502796,38.75183079999999,718
3588,2018-07-17,jardim do campo grande,19:29,20:14,blue,40,SaraSCZ,,,,1.0,,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,-9.1502796,38.75183079999999,718
3589,2018-07-17,jardim do campo grande,19:29,20:14,blue,40,j0rgersn,,,1.0,1.0,,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,-9.1502796,38.75183079999999,718
3590,2018-07-17,jardim do campo grande,19:29,20:14,blue,40,PokeNE0N,,,,,,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,-9.1502796,38.75183079999999,718
3591,2018-07-17,jardim do campo grande,19:29,20:14,blue,40,PatoGotcha,,,,,,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,-9.1502796,38.75183079999999,718
3592,2018-07-17,jardim do campo grande,19:29,20:14,blue,39,MightyRuca,,,,,,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,-9.1502796,38.75183079999999,718
3593,2018-07-17,jardim do campo grande,19:29,20:14,blue,38,Samaheras,,,,,,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,-9.1502796,38.75183079999999,718
3594,2018-07-17,jardim do campo grande,19:29,20:14,blue,35,Pedrocas403,,,,,,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,-9.1502796,38.75183079999999,718
3595,2018-07-17,jardim do campo grande,19:29,20:14,red,40,PeterBirth,,,,,,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,-9.1502796,38.75183079999999,718
3596,2018-07-17,jardim do campo grande,19:29,20:14,red,40,TinaArroyo,,,,,,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,-9.1502796,38.75183079999999,718
3597,2018-07-17,jardim do campo grande,19:29,20:14,red,36,Danyuny,,,,2.0,,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,-9.1502796,38.75183079999999,718
3598,2018-07-17,jardim do campo grande,19:29,20:14,red,32,didas29,,,,1.0,,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,-9.1502796,38.75183079999999,718
3599,2018-07-17,jardim do campo grande,19:29,20:14,red,30,Pedromike96,,,,1.0,,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,-9.1502796,38.75183079999999,718
3600,2018-07-17,entrada do clube de jovens,19:26,20:11,blue,39,MightyRuca,,,,,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,-9.150831,38.7547423,719
3601,2018-07-17,entrada do clube de jovens,19:26,20:11,blue,38,Samaheras,,,,,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,-9.150831,38.7547423,719
3602,2018-07-17,entrada do clube de jovens,19:26,20:11,blue,35,Pedrocas403,,,,,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,-9.150831,38.7547423,719
3603,2018-07-17,entrada do clube de jovens,19:26,20:11,red,36,Danyuny,,,,2.0,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,-9.150831,38.7547423,719
3604,2018-07-17,entrada do clube de jovens,19:26,20:11,red,32,didas29,,,,1.0,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,-9.150831,38.7547423,719
3605,2018-07-17,jardim do campo grande,19:29,20:14,red,36,Danyuny,,,,,,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,-9.1502796,38.75183079999999,718
3606,2018-07-17,estátua de calouste gulbenkian,20:26,21:11,blue,40,j0rgersn,,,,,,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,-9.155955300000002,38.7372914,720
3607,2018-07-17,estátua de calouste gulbenkian,20:26,21:11,blue,40,PatoGotcha,,,,,,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,-9.155955300000002,38.7372914,720
3608,2018-07-17,globo fcul,20:22,21:07,red,36,Danyuny,,,,,,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,-9.1574586,38.7562312,721
3609,2018-07-18,building c8,10:37,11:22,red,37,pgms,,,,1.0,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,-9.1567031,38.7568483,722
3610,2018-07-18,globo fcul,11:04,11:49,red,40,RicardoLeeXc,,,,1.0,,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,-9.1574586,38.7562312,723
3611,2018-07-18,globo fcul,11:04,11:49,red,37,pgms,,,,2.0,,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,-9.1574586,38.7562312,723
3612,2018-07-18,jardim do campo grande,10:24,11:09,yellow,31,Dicas4life,,,,,,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,-9.1502796,38.75183079999999,724
3613,2018-07-18,jardim do campo grande,10:24,11:09,red,40,RicardoLeeXc,,,,,,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,-9.1502796,38.75183079999999,724
3614,2018-07-18,jardim do campo grande,10:24,11:09,red,37,pgms,,,,1.0,,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,-9.1502796,38.75183079999999,724
3615,2018-07-18,cgd building,13:39,14:24,yellow,40,Gtony84,2.0,2.0,,1.0,,,,,,Areeiro,-9.1404995,38.74123529999999,725
3616,2018-07-18,estátua do jardim constantino,14:23,15:08,yellow,40,DiogoQ16,,,,2.0,,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,-9.1374857,38.7312605,726
3617,2018-07-18,estátua do jardim constantino,14:23,15:08,yellow,40,Maianque,,,,,,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,-9.1374857,38.7312605,726
3618,2018-07-18,estátua do jardim constantino,14:23,15:08,yellow,37,Quello76,1.0,,,,,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,-9.1374857,38.7312605,726
3619,2018-07-18,estátua do jardim constantino,14:23,15:08,red,35,DannyTeixeira87,,,,,,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,-9.1374857,38.7312605,726
3620,2018-07-18,ad ephemeran gloriam,16:35,17:20,yellow,38,Naikowe,,,,,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,-9.1362427,38.7371235,727
3621,2018-07-18,ad ephemeran gloriam,16:35,17:20,red,36,Anatisoal,,,,,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,-9.1362427,38.7371235,727
3622,2018-07-18,ad ephemeran gloriam,16:35,17:20,red,35,DannyTeixeira87,,,,,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,-9.1362427,38.7371235,727
3623,2018-07-18,ad ephemeran gloriam,16:35,17:20,red,33,Sriolo,,,,,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,-9.1362427,38.7371235,727
3624,2018-07-18,ad ephemeran gloriam,16:35,17:20,red,31,Ext3rm1n,,,,,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,-9.1362427,38.7371235,727
3625,2018-07-18,ad ephemeran gloriam,16:35,17:20,red,24,TiagoKenpachi,,,,1.0,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,-9.1362427,38.7371235,727
3626,2018-07-18,caixa geral de depósitos,16:35,17:20,red,35,DannyTeixeira87,,,,,,,Areeiro,Areeiro,Areeiro,Areeiro,-9.1426278,38.741729,728
3627,2018-07-18,igreja de são joão de brito,18:03,18:48,yellow,40,Gtony84,,,,,,,,,Areeiro,Areeiro,-9.1381416,38.7551333,729
3628,2018-07-18,igreja de são joão de brito,18:03,18:48,yellow,37,MaraujoAndre,,,,,,,,,Areeiro,Areeiro,-9.1381416,38.7551333,729
3629,2018-07-18,igreja de são joão de brito,18:03,18:48,yellow,32,BBaronz,,,,,,,,,Areeiro,Areeiro,-9.1381416,38.7551333,729
3630,2018-07-18,igreja de são joão de brito,18:03,18:48,blue,31,PBSidge,,,,,,,,,Areeiro,Areeiro,-9.1381416,38.7551333,729
3631,2018-07-18,igreja de são joão de brito,18:03,18:48,red,40,Nunex64,,,,1.0,,,,,Areeiro,Areeiro,-9.1381416,38.7551333,729
3632,2018-07-18,igreja de são joão de brito,18:03,18:48,red,40,TinaArroyo,,,,,,,,,Areeiro,Areeiro,-9.1381416,38.7551333,729
3633,2018-07-18,igreja de são joão de brito,18:03,18:48,red,37,FMBCJC,,,,,,,,,Areeiro,Areeiro,-9.1381416,38.7551333,729
3634,2018-07-18,igreja de são joão de brito,18:03,18:48,red,36,burglar,,,,,,,,,Areeiro,Areeiro,-9.1381416,38.7551333,729
3635,2018-07-18,1º de maio,18:30,19:15,blue,40,Saldanhesa,,,,1.0,,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,-9.1376726,38.7518487,730
3636,2018-07-18,1º de maio,18:30,19:15,blue,39,MightyRuca,,,,,,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,-9.1376726,38.7518487,730
3637,2018-07-18,1º de maio,18:30,19:15,blue,31,PBSidge,,,,,,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,-9.1376726,38.7518487,730
3638,2018-07-18,alameda fonte monumental,18:32,19:17,red,40,Vlapower94,,,1.0,,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,-9.1302989,38.7373201,731
3639,2018-07-18,alameda fonte monumental,18:32,19:17,red,40,frenzy73,,,,,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,-9.1302989,38.7373201,731
3640,2018-07-18,the gate,19:30,20:15,yellow,39,waay2old4this,,,,,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,-9.1528446,38.7349362,732
3641,2018-07-18,the gate,19:30,20:15,yellow,33,WhiteU,,,,,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,-9.1528446,38.7349362,732
3642,2018-07-18,the gate,19:30,20:15,yellow,30,xCeefour,1.0,1.0,,,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,-9.1528446,38.7349362,732
3643,2018-07-18,the gate,19:30,20:15,yellow,30,Ptmalf,,,,,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,-9.1528446,38.7349362,732
3644,2018-07-18,the gate,19:30,20:15,yellow,28,Tchukay,,,,,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,-9.1528446,38.7349362,732
3645,2018-07-18,the gate,19:30,20:15,red,40,Vlapower94,,,1.0,,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,-9.1528446,38.7349362,732
3646,2018-07-18,roma areeiro (na av de roma),19:29,20:14,yellow,34,Oestrimni12,,1.0,,,,,,,,,-9.13582622749874,38.745607,733
3647,2018-07-18,roma areeiro (na av de roma),19:29,20:14,red,32,gracanelo123,,,,2.0,,,,,,,-9.13582622749874,38.745607,733
3648,2018-07-18,roma areeiro (na av de roma),20:23,21:08,red,27,Jahlmighty,,,,,,,,,,,-9.13582622749874,38.745607,734
3649,2018-07-19,the gate,12:05,12:50,yellow,40,Gtony84,,,,,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,-9.1528446,38.7349362,735
3650,2018-07-19,the gate,12:05,12:50,blue,40,carlitosmigff7,,,,1.0,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,-9.1528446,38.7349362,735
3651,2018-07-19,entrada do clube de jovens,12:33,13:18,blue,31,Dragnma,,,,2.0,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,-9.150831,38.7547423,736
3652,2018-07-19,entrada do clube de jovens,12:33,13:18,blue,24,nicko69749,,,,,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,-9.150831,38.7547423,736
3653,2018-07-19,alameda fonte monumental,16:35,17:20,yellow,40,SilverSilverSil,,,,,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,-9.1302989,38.7373201,737
3654,2018-07-19,alameda fonte monumental,16:35,17:20,yellow,38,Naikowe,,,,,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,-9.1302989,38.7373201,737
3655,2018-07-19,alameda fonte monumental,16:35,17:20,yellow,33,poketabom,,,,1.0,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,-9.1302989,38.7373201,737
3656,2018-07-19,alameda fonte monumental,16:35,17:20,yellow,32,Pedroalvim13,,,,,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,-9.1302989,38.7373201,737
3657,2018-07-19,alameda fonte monumental,16:35,17:20,yellow,29,GrimoireHollow,,,,,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,-9.1302989,38.7373201,737
3658,2018-07-19,alameda fonte monumental,16:35,17:20,blue,40,SeIIene,,,,,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,-9.1302989,38.7373201,737
3659,2018-07-19,alameda fonte monumental,16:35,17:20,blue,40,SaraSCZ,,,,,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,-9.1302989,38.7373201,737
3660,2018-07-19,alameda fonte monumental,16:35,17:20,blue,39,JMota1994,,,,,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,-9.1302989,38.7373201,737
3661,2018-07-19,alameda fonte monumental,16:35,17:20,blue,31,Pandex123,,,,2.0,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,-9.1302989,38.7373201,737
3662,2018-07-19,alameda fonte monumental,16:35,17:20,red,40,TinaArroyo,,,,,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,-9.1302989,38.7373201,737
3663,2018-07-19,alameda fonte monumental,16:35,17:20,red,24,TiagoKenpachi,,,,1.0,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,-9.1302989,38.7373201,737
3664,2018-07-19,globo fcul,17:15,18:00,yellow,40,CptPina,1.0,,,,,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,-9.1574586,38.7562312,738
3665,2018-07-19,globo fcul,17:15,18:00,blue,40,SaraSCZ,,,,1.0,,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,-9.1574586,38.7562312,738
3666,2018-07-19,globo fcul,17:15,18:00,red,37,7Migas7,,3.0,,,,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,-9.1574586,38.7562312,738
3667,2018-07-19,estátua egas moniz,17:41,18:26,red,27,Karudazo,,,,,,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,-9.1606242,38.7490721,739
3668,2018-07-19,mocho,18:26,19:11,yellow,32,BBaronz,,,,,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,-9.1229615,38.7448542,740
3669,2018-07-19,mocho,18:26,19:11,yellow,40,CptPina,1.0,,,,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,-9.1229615,38.7448542,740
3670,2018-07-19,mocho,18:26,19:11,blue,40,PokeNE0N,,,,,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,-9.1229615,38.7448542,740
3673,2018-07-19,the two bears,19:43,20:28,yellow,40,Maianque,,,,,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,-9.1271431,38.7312074,741
3674,2018-07-19,the two bears,19:43,20:28,yellow,33,HenriqueJaime,,,,,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,-9.1271431,38.7312074,741
3675,2018-07-19,the two bears,19:43,20:28,blue,40,PokeNE0N,,,,1.0,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,-9.1271431,38.7312074,741
3676,2018-07-19,the two bears,19:43,20:28,blue,31,Dragnma,,,,,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,-9.1271431,38.7312074,741
3677,2018-07-19,the two bears,19:43,20:28,red,27,Karudazo,,,,,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,-9.1271431,38.7312074,741
3678,2018-07-20,praça de londres - igreja,14:05,14:50,yellow,33,WhiteU,,,,1.0,,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,-9.1376589,38.7404378,742
