date,location,hour_start,hour_end,team,level,username,red_friends,blue_friends,yellow_friends,unk_friends,lat,log
2018-09-20,pavilhão atlântico - meo arena,18:49,20:19,blue,33,Collieflow1984,,,,,38.7685963,-9.095253199999998
2018-09-20,pavilhão atlântico - meo arena,18:49,20:19,red,40,frenzy73,,,,,38.7685963,-9.095253199999998
2018-09-20,pavilhão atlântico - meo arena,18:49,20:19,red,37,AteColas,,1.0,,,38.7685963,-9.095253199999998
2018-09-20,pavilhão atlântico - meo arena,18:49,20:19,red,30,ElQuacko13,,,,,38.7685963,-9.095253199999998
2018-09-20,pavilhão atlântico - meo arena,18:49,20:19,red,25,killmaster,,1.0,,,38.7685963,-9.095253199999998
2018-09-20,igreja de moscavide,19:38,21:08,yellow,40,Ricard0ribeir0,,,,,38.779085200000004,-9.1025371
2018-09-20,igreja de moscavide,19:38,21:08,blue,38,Daniloab,,,,,38.779085200000004,-9.1025371
2018-09-20,igreja de moscavide,19:38,21:08,red,34,FRAGZ,,,,,38.779085200000004,-9.1025371
2018-09-21,torre são rafael,08:15,09:00,yellow,38,ZakSaurstone,,,,,38.7683956,-9.0964978
2018-09-21,torre são rafael,08:15,09:00,red,40,Alcobia610,,,,2.0,38.7683956,-9.0964978
2018-09-21,igreja de moscavide,11:33,12:18,yellow,40,Ricard0ribeir0,,,,,38.779085200000004,-9.1025371
2018-09-21,igreja de moscavide,11:33,12:18,red,39,AzarAChegar,,,1.0,,38.779085200000004,-9.1025371
2018-09-21,igreja de moscavide,11:33,12:18,red,29,HvazB,,,,,38.779085200000004,-9.1025371
2018-09-21,igreja de moscavide,11:33,12:18,red,28,Moquinha98,,,,1.0,38.779085200000004,-9.1025371
2018-09-21,cool waves,12:36,13:21,yellow,37,Fmpc1999,,,,1.0,38.7738321,-9.098729400000002
2018-09-21,cool waves,12:36,13:21,yellow,35,AlchemistCook,1.0,,,,38.7738321,-9.098729400000002
2018-09-21,cool waves,12:36,13:21,yellow,33,OrangeOlympus,,,,,38.7738321,-9.098729400000002
2018-09-21,cool waves,12:36,13:21,blue,30,Koaladoswag,,,,,38.7738321,-9.098729400000002
2018-09-21,cool waves,12:36,13:21,blue,27,Gcardoso01,,,,1.0,38.7738321,-9.098729400000002
2018-09-21,cool waves,12:36,13:21,red,40,Mizehza,,,,1.0,38.7738321,-9.098729400000002
2018-09-21,cool waves,12:36,13:21,red,33,Galaticvs,,,,1.0,38.7738321,-9.098729400000002
2018-09-21,cool waves,12:36,13:21,red,29,HvazB,,,,,38.7738321,-9.098729400000002
2018-09-21,cool waves,12:36,13:21,red,28,Moquinha98,,,,,38.7738321,-9.098729400000002
2018-09-21,cool waves,12:36,13:21,red,26,joaobogalho,,,,,38.7738321,-9.098729400000002
2018-09-21,wave,13:15,14:00,yellow,35,AlchemistCook,1.0,,,,38.777195,-9.0959305
2018-09-21,wave,13:15,14:00,yellow,30,hyordanov,,1.0,,1.0,38.777195,-9.0959305
2018-09-21,wave,13:15,14:00,blue,30,Koaladoswag,,,,,38.777195,-9.0959305
2018-09-21,wave,13:15,14:00,blue,23,PedroRib09,,,,,38.777195,-9.0959305
2018-09-21,wave,13:15,14:00,red,40,Mizehza,,,,1.0,38.777195,-9.0959305
2018-09-21,wave,13:15,14:00,red,28,Moquinha98,,,,,38.777195,-9.0959305
2018-09-21,wave,13:15,14:00,red,26,joaobogalho,,,,,38.777195,-9.0959305
2018-09-21,gare do oriente,13:37,14:22,yellow,31,Vhsn94,,,,,38.7678095,-9.1001349
2018-09-21,gare do oriente,13:37,14:22,blue,35,Santoscjp,1.0,,,,38.7678095,-9.1001349
2018-09-21,gare do oriente,13:37,14:22,blue,30,Koaladoswag,,,,,38.7678095,-9.1001349
2018-09-21,gare do oriente,13:37,14:22,blue,30,frangraca,,,,,38.7678095,-9.1001349
2018-09-21,gare do oriente,13:37,14:22,blue,23,PedroRib09,,,,,38.7678095,-9.1001349
2018-09-21,gare do oriente,13:37,14:22,red,34,onericardo,,,,,38.7678095,-9.1001349
2018-09-21,gare do oriente,13:37,14:22,red,26,joaobogalho,,,,,38.7678095,-9.1001349
2018-09-21,"sereias, mar mediterrâneo",14:05,14:50,blue,40,AgenteJay,,,,3.0,38.7704701,-9.0967767
2018-09-21,"sereias, mar mediterrâneo",14:05,14:50,blue,30,DonnieDrakoEU,,,,,38.7704701,-9.0967767
2018-09-21,"sereias, mar mediterrâneo",14:05,14:50,blue,23,PedroRib09,,,,,38.7704701,-9.0967767
2018-09-21,"sereias, mar mediterrâneo",14:05,14:50,red,40,tiagoc432,,,,,38.7704701,-9.0967767
2018-09-21,"sereias, mar mediterrâneo",14:05,14:50,red,40,Mizehza,,,,1.0,38.7704701,-9.0967767
2018-09-21,"sereias, mar mediterrâneo",14:05,14:50,red,37,tascv,,,,,38.7704701,-9.0967767
2018-09-21,vulcão da fil,14:03,14:48,yellow,40,Pekito10,1.0,,,,38.7693157,-9.0956609
2018-09-21,vulcão da fil,14:03,14:48,blue,40,yont87,,,,,38.7693157,-9.0956609
2018-09-21,vulcão da fil,14:03,14:48,blue,23,PedroRib09,,,,,38.7693157,-9.0956609
2018-09-21,vulcão da fil,14:03,14:48,red,40,tiagoc432,,,,,38.7693157,-9.0956609
2018-09-21,gil 98,14:24,15:09,blue,40,zediogopg,,,,,38.761920700000005,-9.0962779
2018-09-21,gil 98,14:24,15:09,blue,38,Daniloab,,,,,38.761920700000005,-9.0962779
2018-09-21,gil 98,14:24,15:09,red,40,Mizehza,,,,,38.761920700000005,-9.0962779
2018-09-21,oceanário waterfall,14:42,15:27,blue,40,zediogopg,,,,,38.7610506,-9.094223300000001
2018-09-21,oceanário waterfall,14:42,15:27,blue,38,Daniloab,,,,,38.7610506,-9.094223300000001
2018-09-21,cool waves,16:13,16:58,yellow,31,LigmaMarbles,,,,,38.7738321,-9.098729400000002
2018-09-21,cool waves,16:13,16:58,blue,40,Pokerrapxim,1.0,,,,38.7738321,-9.098729400000002
2018-09-21,cool waves,16:13,16:58,blue,32,lthejustice,,,,3.0,38.7738321,-9.098729400000002
2018-09-21,cool waves,16:13,16:58,red,40,MattyUnleashed,,,,,38.7738321,-9.098729400000002
2018-09-21,cool waves,16:13,16:58,red,40,RicardoRibeir0,,,,,38.7738321,-9.098729400000002
2018-09-21,cool waves,16:13,16:58,red,30,FakadasMC,,,,,38.7738321,-9.098729400000002
2018-09-21,cool waves,16:13,16:58,red,24,Ad0lx,,,,1.0,38.7738321,-9.098729400000002
2018-09-21,molécula do futebol,17:01,17:46,yellow,33,OrangeOlympus,,,,,38.76238920000001,-9.0955751
2018-09-21,molécula do futebol,17:01,17:46,yellow,31,LigmaMarbles,,,,,38.76238920000001,-9.0955751
2018-09-21,molécula do futebol,17:01,17:46,blue,40,zediogopg,,,,,38.76238920000001,-9.0955751
2018-09-21,molécula do futebol,17:01,17:46,blue,38,Daniloab,,,,,38.76238920000001,-9.0955751
2018-09-21,molécula do futebol,17:01,17:46,blue,37,MichelJ23,,,1.0,,38.76238920000001,-9.0955751
2018-09-21,molécula do futebol,17:01,17:46,blue,35,Critikian,,,,,38.76238920000001,-9.0955751
2018-09-21,molécula do futebol,17:01,17:46,blue,32,lthejustice,,,,3.0,38.76238920000001,-9.0955751
2018-09-21,molécula do futebol,17:01,17:46,red,30,FakadasMC,,,,,38.76238920000001,-9.0955751
2018-09-21,molécula do futebol,17:01,17:46,red,24,Ad0lx,,,,2.0,38.76238920000001,-9.0955751
2018-09-21,"sereias, mar mediterrâneo",17:15,18:00,yellow,37,Fmpc1999,,,,1.0,38.7704701,-9.0967767
2018-09-21,"sereias, mar mediterrâneo",17:15,18:00,blue,39,Silva10mateus,,,,,38.7704701,-9.0967767
2018-09-21,"sereias, mar mediterrâneo",17:15,18:00,blue,39,PudimIsTheShiit,,,,,38.7704701,-9.0967767
2018-09-21,"sereias, mar mediterrâneo",17:15,18:00,red,40,tiagoc432,,,,,38.7704701,-9.0967767
2018-09-21,"sereias, mar mediterrâneo",17:15,18:00,red,22,creatordmn,,,,,38.7704701,-9.0967767
2018-09-21,"sereias, mar mediterrâneo",17:15,18:00,yellow,37,bela154,,,,,38.7704701,-9.0967767
2018-09-21,"sereias, mar mediterrâneo",17:15,18:00,yellow,31,LigmaMarbles,,,,,38.7704701,-9.0967767
2018-09-21,"sereias, mar mediterrâneo",17:15,18:00,blue,40,Pokerrapxim,1.0,,,,38.7704701,-9.0967767
2018-09-21,"sereias, mar mediterrâneo",17:15,18:00,blue,33,CatiaSOL,1.0,,,,38.7704701,-9.0967767
2018-09-21,"sereias, mar mediterrâneo",17:15,18:00,red,30,FakadasMC,,,,,38.7704701,-9.0967767
2018-09-21,campos ténis portela,17:28,18:13,blue,39,Samaheras,,,,,38.78337570000001,-9.1098864
2018-09-21,ageas,18:24,19:09,yellow,39,d1Ruk,,,,,38.7628444,-9.096570300000002
2018-09-21,ageas,18:24,19:09,yellow,35,Mastil1991,,,,,38.7628444,-9.096570300000002
2018-09-21,ageas,18:24,19:09,blue,37,MichelJ23,,,1.0,,38.7628444,-9.096570300000002
2018-09-21,ageas,18:24,19:09,red,37,Zakiusfarinha,,,,,38.7628444,-9.096570300000002
2018-09-21,torre são gabriel,18:44,19:29,yellow,39,d1Ruk,,,,,38.7670571,-9.097527699999999
2018-09-21,torre são gabriel,18:44,19:29,yellow,35,Mastil1991,,,,,38.7670571,-9.097527699999999
2018-09-21,torre são gabriel,18:44,19:29,yellow,33,pemimig,,,,,38.7670571,-9.097527699999999
2018-09-21,torre são gabriel,18:44,19:29,yellow,31,LigmaMarbles,,,,,38.7670571,-9.097527699999999
2018-09-21,torre são gabriel,18:44,19:29,blue,37,MichelJ23,,,,,38.7670571,-9.097527699999999
2018-09-21,torre são gabriel,18:44,19:29,blue,32,lthejustice,,,,1.0,38.7670571,-9.097527699999999
2018-09-21,torre são gabriel,18:44,19:29,blue,29,martanarizinho,,,,,38.7670571,-9.097527699999999
2018-09-21,torre são gabriel,18:44,19:29,red,40,frenzy73,,,,,38.7670571,-9.097527699999999
2018-09-21,torre são gabriel,18:44,19:29,red,37,tascv,,,,,38.7670571,-9.097527699999999
2018-09-21,torre são gabriel,18:44,19:29,red,33,Absinto87,,,,,38.7670571,-9.097527699999999
2018-09-21,torre são gabriel,18:44,19:29,red,31,Rrotiv,,,,,38.7670571,-9.097527699999999
2018-09-21,torre são gabriel,18:44,19:29,red,27,Roze2001,,2.0,,2.0,38.7670571,-9.097527699999999
2018-09-21,torre são gabriel,18:44,19:29,red,24,Ad0lx,,,,1.0,38.7670571,-9.097527699999999
2018-09-21,cool waves,19:05,19:50,yellow,33,pemimig,,,,,38.7738321,-9.098729400000002
2018-09-21,cool waves,19:05,19:50,yellow,31,LigmaMarbles,,,,,38.7738321,-9.098729400000002
2018-09-21,cool waves,19:05,19:50,blue,37,MichelJ23,,,1.0,,38.7738321,-9.098729400000002
2018-09-21,cool waves,19:05,19:50,blue,24,Bacitoto,,,,,38.7738321,-9.098729400000002
2018-09-21,cool waves,19:05,19:50,red,37,Zakiusfarinha,,,,,38.7738321,-9.098729400000002
2018-09-21,cool waves,19:05,19:50,red,25,killmaster,,1.0,,,38.7738321,-9.098729400000002
2018-09-21,torre vasco da gama,20:04,20:49,yellow,35,Mastil1991,,,,,38.7748111,-9.0916474
2018-09-21,torre vasco da gama,20:04,20:49,yellow,33,pemimig,,,,,38.7748111,-9.0916474
2018-09-21,torre vasco da gama,20:04,20:49,blue,36,napalm4dw,,,,,38.7748111,-9.0916474
2018-09-21,torre vasco da gama,20:04,20:49,red,40,Ribeiro60,,,,,38.7748111,-9.0916474
2018-09-21,torre vasco da gama,20:04,20:49,red,37,Zakiusfarinha,,,,,38.7748111,-9.0916474
2018-09-21,torre vasco da gama,20:04,20:49,red,35,PCaeiros,,,,2.0,38.7748111,-9.0916474
2018-09-21,torre vasco da gama,20:04,20:49,red,25,killmaster,,,,,38.7748111,-9.0916474
2018-09-21,epal fountain,20:07,20:52,yellow,35,AlchemistCook,1.0,,,,38.7631588,-9.1034715
2018-09-21,epal fountain,20:07,20:52,blue,29,martanarizinho,,,,,38.7631588,-9.1034715
2018-09-21,epal fountain,20:07,20:52,red,37,tascv,,2.0,,3.0,38.7631588,-9.1034715
2018-09-21,epal fountain,20:07,20:52,red,35,PCaeiros,,,,2.0,38.7631588,-9.1034715
2018-09-21,epal fountain,20:07,20:52,red,31,Rrotiv,,,,,38.7631588,-9.1034715
2018-09-21,epal fountain,20:07,20:52,red,24,Ad0lx,,,,1.0,38.7631588,-9.1034715
2018-09-21,wave,20:43,21:28,yellow,33,pemimig,,,,,38.777195,-9.0959305
2018-09-21,wave,20:43,21:28,blue,36,napalm4dw,,,,,38.777195,-9.0959305
2018-09-21,wave,20:43,21:28,blue,33,GuilhermeZiggy,2.0,,,,38.777195,-9.0959305
2018-09-21,wave,20:43,21:28,red,37,Zakiusfarinha,,,,,38.777195,-9.0959305
2018-09-21,wave,20:43,21:28,red,36,AzidoAzideAzid3,,,,,38.777195,-9.0959305
2018-09-22,gil expo98,09:22,10:07,blue,40,hrflopes,1.0,,,,38.7676594,-9.0923564
2018-09-22,gil expo98,09:22,10:07,blue,30,Koaladoswag,,,,,38.7676594,-9.0923564
2018-09-22,gil expo98,09:22,10:07,red,40,ARROOZ,,,,1.0,38.7676594,-9.0923564
2018-09-22,catarina de bragança,12:23,13:08,yellow,33,pemimig,,,,,38.7816862,-9.091175300000002
2018-09-22,catarina de bragança,12:23,13:08,blue,40,brurib606,,,,,38.7816862,-9.091175300000002
2018-09-22,catarina de bragança,12:23,13:08,blue,39,Samaheras,,,,,38.7816862,-9.091175300000002
2018-09-22,catarina de bragança,12:23,13:08,blue,35,Critikian,,,,,38.7816862,-9.091175300000002
2018-09-22,catarina de bragança,12:23,13:08,blue,33,MySweet11,,,,1.0,38.7816862,-9.091175300000002
2018-09-22,catarina de bragança,12:23,13:08,blue,29,Meggie0911,,,,,38.7816862,-9.091175300000002
2018-09-22,catarina de bragança,12:23,13:08,red,40,RicardoRibeir0,,,,,38.7816862,-9.091175300000002
2018-09-22,catarina de bragança,12:23,13:08,red,40,Ribeiro60,,,,,38.7816862,-9.091175300000002
2018-09-22,catarina de bragança,12:23,13:08,red,37,burglar,,,,,38.7816862,-9.091175300000002
2018-09-22,catarina de bragança,12:23,13:08,red,36,balianx,,,,,38.7816862,-9.091175300000002
2018-09-22,catarina de bragança,12:23,13:08,red,26,joaobogalho,,,,,38.7816862,-9.091175300000002
2018-09-22,torre são gabriel,13:10,13:55,yellow,35,AlchemistCook,1.0,,,,38.7670571,-9.097527699999999
2018-09-22,torre são gabriel,13:10,13:55,blue,31,Ventorim,,,,,38.7670571,-9.097527699999999
2018-09-22,gil expo98,13:20,14:05,blue,38,Simpletongui,,,,1.0,38.7676594,-9.0923564
2018-09-22,gil expo98,13:20,14:05,blue,37,diverbea,,,,,38.7676594,-9.0923564
2018-09-22,gil expo98,13:20,14:05,red,37,AfsBica,,,,,38.7676594,-9.0923564
2018-09-22,gil expo98,13:20,14:05,red,36,AzidoAzideAzid3,,,,,38.7676594,-9.0923564
2018-09-22,gil expo98,13:20,14:05,red,31,Kittykalashkir,,,,,38.7676594,-9.0923564
2018-09-22,ageas,14:09,14:54,blue,40,hrflopes,2.0,,,1.0,38.7628444,-9.096570300000002
2018-09-22,ageas,14:09,14:54,blue,31,LucasWhiteG,,,,,38.7628444,-9.096570300000002
2018-09-22,painel azulejos,14:31,15:16,red,40,RicardoRibeir0,,,,,38.7756727,-9.0914459
2018-09-22,cool waves,15:29,16:14,yellow,29,RicardoJMF91,,,,,38.7738321,-9.098729400000002
2018-09-22,cool waves,15:29,16:14,blue,39,Samaheras,,,,,38.7738321,-9.098729400000002
2018-09-22,cool waves,15:29,16:14,red,40,EduJMac,,,,,38.7738321,-9.098729400000002
2018-09-22,moscavide 60 anos,15:27,16:12,yellow,29,RicardoJMF91,,,,,38.7785833,-9.1023655
2018-09-22,moscavide 60 anos,15:27,16:12,blue,39,Samaheras,,,,,38.7785833,-9.1023655
2018-09-22,moscavide 60 anos,15:27,16:12,blue,37,MichelJ23,,,,2.0,38.7785833,-9.1023655
2018-09-22,moscavide 60 anos,15:27,16:12,red,40,EduJMac,,,,,38.7785833,-9.1023655
2018-09-22,quinta pedagogica dos olivais,15:32,16:17,blue,38,TiagoBalata,,,,,38.76325870000001,-9.113106
2018-09-22,catarina de bragança,16:15,17:00,blue,38,Mcf69a,,,,,38.7816862,-9.091175300000002
2018-09-22,catarina de bragança,16:15,17:00,blue,33,MySweet11,,,,,38.7816862,-9.091175300000002
2018-09-22,catarina de bragança,16:15,17:00,blue,29,Meggie0911,,,,,38.7816862,-9.091175300000002
2018-09-22,molécula do futebol,17:24,18:09,blue,40,Pokerrapxim,1.0,,,,38.76238920000001,-9.0955751
2018-09-22,molécula do futebol,17:24,18:09,blue,33,MySweet11,,,,1.0,38.76238920000001,-9.0955751
2018-09-22,molécula do futebol,17:24,18:09,blue,29,Meggie0911,,,,,38.76238920000001,-9.0955751
2018-09-22,molécula do futebol,17:24,18:09,red,28,Moquinha98,,,1.0,1.0,38.76238920000001,-9.0955751
2018-09-22,molécula do futebol,17:24,18:09,red,22,creatordmn,,,,,38.76238920000001,-9.0955751
2018-09-22,vidrão das alforrecas,20:13,20:58,red,39,AzarAChegar,,,,,38.7812179,-9.0986962
2018-09-22,vidrão das alforrecas,20:13,20:58,red,31,GuidoVital,,,,,38.7812179,-9.0986962
2018-09-23,mural cowboys & índios,10:14,10:59,yellow,38,ZakSaurstone,,,,,38.76862929999999,-9.102398599999999
2018-09-23,mural cowboys & índios,10:14,10:59,blue,40,bclaudino10,1.0,,,2.0,38.76862929999999,-9.102398599999999
2018-09-23,mural cowboys & índios,10:14,10:59,red,40,Varzope,,,1.0,2.0,38.76862929999999,-9.102398599999999
2018-09-23,mural cowboys & índios,10:14,10:59,red,26,joaobogalho,,,,,38.76862929999999,-9.102398599999999
2018-09-23,gil 98,12:02,12:47,yellow,37,YellowGambuzina,,,,3.0,38.761920700000005,-9.0962779
2018-09-23,gil 98,12:02,12:47,blue,23,Trisk,,,,1.0,38.761920700000005,-9.0962779
2018-09-23,gil 98,12:02,12:47,red,36,ChutePT,,,,,38.761920700000005,-9.0962779
2018-09-23,catarina de bragança,14:04,14:49,yellow,20,D1ckTrain3r,,,,,38.7816862,-9.091175300000002
2018-09-23,catarina de bragança,14:04,14:49,blue,36,napalm4dw,,,,,38.7816862,-9.091175300000002
2018-09-23,padrão,15:35,16:20,red,36,ChutePT,,,,,38.755244399999995,-9.0970771
2018-09-23,igreja de moscavide,16:09,16:54,yellow,35,JDVA,,,,,38.779085200000004,-9.1025371
2018-09-23,igreja de moscavide,16:09,16:54,blue,40,CilioG0,,,,,38.779085200000004,-9.1025371
2018-09-23,igreja de moscavide,16:09,16:54,blue,37,MichelJ23,,,,2.0,38.779085200000004,-9.1025371
2018-09-23,igreja de moscavide,16:09,16:54,blue,27,RestDragon1,,,,,38.779085200000004,-9.1025371
2018-09-23,igreja de moscavide,16:09,16:54,red,39,AzarAChegar,,,1.0,,38.779085200000004,-9.1025371
2018-09-23,igreja de moscavide,16:09,16:54,red,37,AteColas,,,,,38.779085200000004,-9.1025371
2018-09-23,igreja de moscavide,16:09,16:54,red,34,FRAGZ,,,,,38.779085200000004,-9.1025371
2018-09-23,gil 98,16:16,17:01,blue,38,carapinha94,,,,,38.761920700000005,-9.0962779
2018-09-23,gil 98,16:16,17:01,blue,36,napalm4dw,,,,,38.761920700000005,-9.0962779
2018-09-23,gil 98,16:16,17:01,blue,30,Koaladoswag,,,,2.0,38.761920700000005,-9.0962779
2018-09-23,gil 98,16:16,17:01,red,40,EduJMac,,,,,38.761920700000005,-9.0962779
2018-09-23,gil 98,16:16,17:01,red,36,ChutePT,,,,,38.761920700000005,-9.0962779
2018-09-23,gil 98,16:16,17:01,red,30,FakadasMC,,,,2.0,38.761920700000005,-9.0962779
2018-09-23,gare do oriente,17:17,18:02,yellow,39,NJS76,,,,1.0,38.7678095,-9.1001349
2018-09-23,gare do oriente,17:17,18:02,yellow,32,TMpolicarpo,,1.0,,,38.7678095,-9.1001349
2018-09-23,gare do oriente,17:17,18:02,blue,37,MichelJ23,,,,4.0,38.7678095,-9.1001349
2018-09-23,gare do oriente,17:17,18:02,blue,33,MySweet11,,,,1.0,38.7678095,-9.1001349
2018-09-23,gare do oriente,17:17,18:02,blue,30,Meggie0911,,,,1.0,38.7678095,-9.1001349
2018-09-23,gare do oriente,17:17,18:02,blue,30,Koaladoswag,,,,1.0,38.7678095,-9.1001349
2018-09-23,gare do oriente,17:17,18:02,blue,30,frangraca,,,,,38.7678095,-9.1001349
2018-09-23,gare do oriente,17:17,18:02,blue,24,AtzoriNina,,,,1.0,38.7678095,-9.1001349
2018-09-23,gare do oriente,17:17,18:02,red,40,EduJMac,,,,,38.7678095,-9.1001349
2018-09-23,gare do oriente,17:17,18:02,red,22,creatordmn,,,,,38.7678095,-9.1001349
2018-09-23,torre são gabriel,18:11,18:56,yellow,39,NJS76,,,,1.0,38.7670571,-9.097527699999999
2018-09-23,torre são gabriel,18:11,18:56,yellow,37,bela154,,,,,38.7670571,-9.097527699999999
2018-09-23,torre são gabriel,18:11,18:56,yellow,32,TMpolicarpo,,1.0,,,38.7670571,-9.097527699999999
2018-09-23,torre são gabriel,18:11,18:56,blue,40,Pokerrapxim,1.0,,,,38.7670571,-9.097527699999999
2018-09-23,torre são gabriel,18:11,18:56,blue,37,MichelJ23,,,,2.0,38.7670571,-9.097527699999999
2018-09-23,torre são gabriel,18:11,18:56,blue,33,MySweet11,,,,1.0,38.7670571,-9.097527699999999
2018-09-23,torre são gabriel,18:11,18:56,blue,31,AlexandreGil,,,,1.0,38.7670571,-9.097527699999999
2018-09-23,torre são gabriel,18:11,18:56,blue,30,Meggie0911,,,,1.0,38.7670571,-9.097527699999999
2018-09-23,torre são gabriel,18:11,18:56,blue,24,HenrickS2,,,,1.0,38.7670571,-9.097527699999999
2018-09-23,torre são gabriel,18:11,18:56,red,40,EduJMac,,,,,38.7670571,-9.097527699999999
2018-09-23,torre são gabriel,18:11,18:56,red,39,AzarAChegar,,,,,38.7670571,-9.097527699999999
2018-09-23,gil 98,19:18,20:03,red,40,EduJMac,,,,,38.761920700000005,-9.0962779
2018-09-23,gil 98,19:18,20:03,red,36,AzidoAzideAzid3,,,,,38.761920700000005,-9.0962779
2018-09-23,gil 98,19:18,20:03,red,30,SoyumAndre,,,1.0,,38.761920700000005,-9.0962779
2018-09-23,vidrão das alforrecas,19:07,19:52,yellow,29,RenatoMantua,,,,,38.7812179,-9.0986962
2018-09-23,vidrão das alforrecas,19:07,19:52,blue,27,Gcardoso01,,,,,38.7812179,-9.0986962
2018-09-23,vidrão das alforrecas,19:07,19:52,red,36,AzidoAzideAzid3,,,,1.0,38.7812179,-9.0986962
2018-09-23,vidrão das alforrecas,19:07,19:52,red,34,FRAGZ,,,,1.0,38.7812179,-9.0986962
2018-09-23,vidrão das alforrecas,19:07,19:52,red,32,GuidoVital,,,,1.0,38.7812179,-9.0986962
2018-09-23,69 homens de bessines,20:32,21:17,yellow,39,NJS76,,,,1.0,38.7799968,-9.094233000000001
2018-09-23,69 homens de bessines,20:32,21:17,yellow,37,bela154,,,,,38.7799968,-9.094233000000001
2018-09-23,69 homens de bessines,20:32,21:17,blue,37,MichelJ23,,,,2.0,38.7799968,-9.094233000000001
2018-09-23,69 homens de bessines,20:32,21:17,red,36,AzidoAzideAzid3,,,,1.0,38.7799968,-9.094233000000001
2018-09-23,69 homens de bessines,20:32,21:17,red,36,PCaeiros,,,,1.0,38.7799968,-9.094233000000001
2018-09-24,moscavide 60 anos,14:19,15:04,yellow,40,Ricard0ribeir0,1.0,,,2.0,38.7785833,-9.1023655
2018-09-24,moscavide 60 anos,14:19,15:04,blue,37,MichelJ23,,,,1.0,38.7785833,-9.1023655
2018-09-24,moscavide 60 anos,14:19,15:04,red,34,FRAGZ,,,,,38.7785833,-9.1023655
2018-09-24,pavilhão atlântico - meo arena,14:15,15:00,yellow,40,Pekito10,,1.0,,,38.7685963,-9.095253199999998
2018-09-24,pavilhão atlântico - meo arena,14:15,15:00,blue,35,Santoscjp,,,,,38.7685963,-9.095253199999998
2018-09-24,pavilhão atlântico - meo arena,14:15,15:00,red,40,Giant29,,1.0,,,38.7685963,-9.095253199999998
2018-09-24,pavilhão atlântico - meo arena,14:15,15:00,red,31,ElQuacko13,,,,,38.7685963,-9.095253199999998
2018-09-24,campos ténis portela,15:05,15:50,blue,39,Samaheras,,,,,38.78337570000001,-9.1098864
2018-09-24,torre vasco da gama,17:26,18:11,yellow,37,JMareco,,,,,38.7748111,-9.0916474
2018-09-24,torre vasco da gama,17:26,18:11,yellow,31,RichieSanti20,,,,,38.7748111,-9.0916474
2018-09-24,torre vasco da gama,17:26,18:11,yellow,31,LigmaMarbles,,,,,38.7748111,-9.0916474
2018-09-24,torre vasco da gama,17:26,18:11,blue,27,Gcardoso01,,,,,38.7748111,-9.0916474
2018-09-24,torre vasco da gama,17:26,18:11,red,39,AzarAChegar,,,,,38.7748111,-9.0916474
2018-09-24,torre vasco da gama,17:26,18:11,red,30,FakadasMC,,,,,38.7748111,-9.0916474
2018-09-24,gare do oriente,18:07,18:52,yellow,37,Loureiro91,,,,1.0,38.7678095,-9.1001349
2018-09-24,gare do oriente,18:07,18:52,yellow,37,JMareco,,,,,38.7678095,-9.1001349
2018-09-24,gare do oriente,18:07,18:52,yellow,30,hyordanov,,,,,38.7678095,-9.1001349
2018-09-24,gare do oriente,18:07,18:52,blue,40,Lohma,,,,,38.7678095,-9.1001349
2018-09-24,gare do oriente,18:07,18:52,blue,39,Rafadas,,,,,38.7678095,-9.1001349
2018-09-24,gare do oriente,18:07,18:52,blue,38,Daniloab,,,,,38.7678095,-9.1001349
2018-09-24,gare do oriente,18:07,18:52,red,40,tiagoc432,,,,,38.7678095,-9.1001349
2018-09-24,gare do oriente,18:07,18:52,red,40,Alcobia610,,,,2.0,38.7678095,-9.1001349
2018-09-24,gare do oriente,18:07,18:52,red,36,balianx,,,,1.0,38.7678095,-9.1001349
2018-09-24,gare do oriente,18:07,18:52,red,32,SinTomas,,,,1.0,38.7678095,-9.1001349
2018-09-24,gare do oriente,18:07,18:52,red,30,FakadasMC,,,,,38.7678095,-9.1001349
2018-09-24,pavilhão atlântico - meo arena,18:19,19:04,yellow,39,CloudXYZ,,,,,38.7685963,-9.095253199999998
2018-09-24,pavilhão atlântico - meo arena,18:19,19:04,yellow,37,Loureiro91,,,,1.0,38.7685963,-9.095253199999998
2018-09-24,pavilhão atlântico - meo arena,18:19,19:04,blue,38,Daniloab,,,,,38.7685963,-9.095253199999998
2018-09-24,pavilhão atlântico - meo arena,18:19,19:04,blue,37,MichelJ23,,,,1.0,38.7685963,-9.095253199999998
2018-09-24,pavilhão atlântico - meo arena,18:19,19:04,red,40,tiagoc432,,,,,38.7685963,-9.095253199999998
2018-09-24,pavilhão atlântico - meo arena,18:19,19:04,red,40,PrabhasPaul,,,,,38.7685963,-9.095253199999998
2018-09-24,pavilhão atlântico - meo arena,18:19,19:04,red,36,nvscore,,,,1.0,38.7685963,-9.095253199999998
2018-09-24,pavilhão atlântico - meo arena,18:19,19:04,red,32,SinTomas,,,,1.0,38.7685963,-9.095253199999998
2018-09-24,utic angel,20:24,21:09,yellow,38,ZakSaurstone,,,,,38.762606700000006,-9.103557400000001
2018-09-24,utic angel,20:24,21:09,yellow,35,AlchemistCook,1.0,,,,38.762606700000006,-9.103557400000001
2018-09-24,utic angel,20:24,21:09,red,40,Ribeiro60,,1.0,,1.0,38.762606700000006,-9.103557400000001
